node_name	node_type
GO:0097159	0
GO:0097367	0
GO:0098631	0
GO:0098633	0
GO:0120023	0
GO:1901338	0
GO:1901363	0
GO:1901681	0
GO:1990188	0
GO:1990239	0
GO:2001069	0
GO:0000041	0
GO:0006810	0
GO:0003333	0
GO:0006811	0
GO:0006812	0
GO:0006814	0
GO:0006817	0
GO:0006820	0
GO:0006826	0
GO:0006835	0
GO:0006836	0
GO:0006837	0
GO:0006846	0
GO:0006847	0
GO:0006858	0
GO:0006865	0
GO:0006869	0
GO:0006886	0
GO:0006887	0
GO:0007041	0
GO:0008089	0
GO:0008090	0
GO:0008272	0
GO:0008643	0
GO:0008645	0
GO:0009914	0
GO:0010496	0
GO:0010970	0
GO:0015031	0
GO:0015669	0
GO:0015671	0
GO:0015695	0
GO:0015698	0
GO:0015701	0
GO:0015711	0
GO:0015718	0
GO:0015721	0
GO:0015723	0
GO:0015749	0
GO:0015774	0
GO:0015807	0
GO:0015833	0
GO:0015837	0
GO:0015844	0
GO:0015849	0
GO:0015850	0
GO:0015851	0
GO:0015870	0
GO:0015872	0
GO:0015874	0
GO:0015931	0
GO:0016192	0
GO:0019755	0
GO:0030001	0
GO:0032365	0
GO:0032402	0
GO:0033212	0
GO:0033571	0
GO:0034219	0
GO:0034220	0
GO:0034436	0
GO:0034486	0
GO:0034487	0
GO:0035433	0
GO:0035435	0
GO:0042073	0
GO:0042886	0
GO:0046903	0
GO:0046907	0
GO:0046942	0
GO:0047496	0
GO:0048193	0
GO:0050657	0
GO:0050658	0
GO:0051169	0
GO:0051620	0
GO:0051630	0
GO:0051904	0
GO:0051937	0
GO:0055085	0
GO:0055107	0
GO:0055108	0
GO:0065002	0
GO:0070633	0
GO:0071702	0
GO:0071705	0
GO:0071806	0
GO:0072348	0
GO:0072488	0
GO:0090493	0
GO:0090494	0
GO:0098655	0
GO:0098656	0
GO:0098657	0
GO:0098660	0
GO:0098661	0
GO:0098662	0
GO:0098876	0
GO:0098934	0
GO:0098937	0
GO:0098961	0
GO:0098971	0
GO:0099111	0
GO:0099118	0
GO:0099632	0
GO:0099641	0
GO:0099642	0
GO:0140231	0
GO:0140352	0
GO:0140353	0
GO:0140354	0
GO:1901264	0
GO:1901374	0
GO:1903825	0
GO:1904659	0
GO:1905039	0
GO:0000070	0
GO:0000819	0
GO:0098813	0
GO:0016321	0
GO:0045132	0
GO:1903047	0
GO:0007076	0
GO:0007077	0
GO:0101024	0
GO:0140014	0
GO:1902850	0
GO:0000139	0
GO:0016020	0
GO:0005640	0
GO:0005765	0
GO:0005774	0
GO:0005886	0
GO:0012506	0
GO:0019867	0
GO:0030658	0
GO:0030659	0
GO:0030660	0
GO:0030661	0
GO:0030667	0
GO:0031090	0
GO:0031253	0
GO:0031965	0
GO:0031968	0
GO:0032589	0
GO:0032590	0
GO:0032591	0
GO:0033162	0
GO:0035577	0
GO:0042175	0
GO:0042589	0
GO:0060170	0
GO:0090741	0
GO:0098588	0
GO:0098590	0
GO:0098852	0
GO:0099501	0
GO:0000226	0
GO:0007010	0
GO:0030036	0
GO:0030952	0
GO:0099187	0
GO:0099188	0
GO:0007017	0
GO:0007018	0
GO:0016043	0
GO:0001941	0
GO:0006325	0
GO:0006996	0
GO:0006997	0
GO:0006998	0
GO:0007000	0
GO:0007009	0
GO:0007015	0
GO:0007028	0
GO:0007030	0
GO:0007040	0
GO:0007528	0
GO:0010256	0
GO:0016050	0
GO:0016325	0
GO:0022411	0
GO:0022607	0
GO:0030030	0
GO:0030198	0
GO:0030199	0
GO:0031032	0
GO:0031122	0
GO:0031268	0
GO:0032438	0
GO:0032528	0
GO:0032989	0
GO:0033363	0
GO:0033371	0
GO:0034330	0
GO:0043062	0
GO:0043933	0
GO:0044782	0
GO:0045214	0
GO:0045229	0
GO:0048753	0
GO:0051276	0
GO:0061024	0
GO:0061572	0
GO:0071711	0
GO:0071763	0
GO:0071764	0
GO:0071826	0
GO:0097061	0
GO:0097212	0
GO:0097435	0
GO:0098529	0
GO:0098974	0
GO:0099140	0
GO:0099172	0
GO:0099173	0
GO:0106027	0
GO:0120036	0
GO:0000228	0
GO:0005694	0
GO:0000271	0
GO:0005976	0
GO:0000272	0
GO:0044042	0
GO:0044264	0
GO:0009058	0
GO:0005978	0
GO:0006023	0
GO:0006024	0
GO:0006094	0
GO:0006412	0
GO:0006537	0
GO:0006694	0
GO:0006699	0
GO:0008292	0
GO:0008610	0
GO:0008652	0
GO:0009059	0
GO:0009084	0
GO:0009101	0
GO:0009250	0
GO:0009309	0
GO:0009713	0
GO:0009821	0
GO:0016051	0
GO:0016053	0
GO:0018130	0
GO:0019319	0
GO:0019413	0
GO:0019438	0
GO:0030213	0
GO:0032774	0
GO:0032964	0
GO:0033014	0
GO:0033526	0
GO:0034654	0
GO:0035835	0
GO:0042181	0
GO:0042416	0
GO:0042421	0
GO:0042423	0
GO:0042427	0
GO:0042435	0
GO:0043043	0
GO:0043604	0
GO:0043650	0
GO:0044249	0
GO:0044272	0
GO:0044283	0
GO:0044550	0
GO:0045222	0
GO:0046112	0
GO:0046189	0
GO:0046219	0
GO:0046364	0
GO:0046394	0
GO:0072330	0
GO:1900620	0
GO:1901137	0
GO:1901162	0
GO:1901362	0
GO:1901566	0
GO:1901576	0
GO:1901607	0
GO:1901617	0
GO:0034645	0
GO:0034637	0
GO:0009056	0
GO:0005980	0
GO:0006007	0
GO:0006026	0
GO:0006027	0
GO:0006401	0
GO:0006516	0
GO:0006538	0
GO:0006581	0
GO:0006706	0
GO:0009057	0
GO:0009063	0
GO:0009065	0
GO:0009251	0
GO:0009310	0
GO:0009822	0
GO:0016042	0
GO:0016052	0
GO:0016054	0
GO:0019320	0
GO:0019336	0
GO:0019439	0
GO:0019614	0
GO:0030163	0
GO:0030214	0
GO:0030573	0
GO:0030574	0
GO:0033015	0
GO:0034655	0
GO:0042182	0
GO:0042420	0
GO:0042422	0
GO:0042424	0
GO:0042429	0
GO:0042436	0
GO:0043171	0
GO:0043649	0
GO:0044248	0
GO:0044273	0
GO:0044282	0
GO:0045733	0
GO:0046113	0
GO:0046365	0
GO:0046395	0
GO:0046700	0
GO:0072329	0
GO:0099546	0
GO:0140246	0
GO:0140247	0
GO:0140249	0
GO:1901136	0
GO:1901143	0
GO:1901161	0
GO:1901361	0
GO:1901565	0
GO:1901575	0
GO:1901606	0
GO:1901616	0
GO:1902706	0
GO:0044265	0
GO:0044275	0
GO:0000278	0
GO:0007049	0
GO:0051321	0
GO:0000280	0
GO:0048285	0
GO:0140572	0
GO:0000313	0
GO:0005840	0
GO:0000323	0
GO:0005773	0
GO:0000740	0
GO:0061025	0
GO:0036504	0
GO:0045026	0
GO:0090174	0
GO:0099500	0
GO:0030264	0
GO:0051081	0
GO:0006906	0
GO:0000741	0
GO:1905690	0
GO:0048284	0
GO:0000768	0
GO:0006949	0
GO:0140253	0
GO:0000785	0
GO:0110165	0
GO:0005576	0
GO:0005615	0
GO:0005622	0
GO:0005930	0
GO:0012505	0
GO:0030017	0
GO:0030054	0
GO:0030312	0
GO:0031224	0
GO:0031252	0
GO:0031256	0
GO:0031974	0
GO:0031975	0
GO:0032432	0
GO:0035869	0
GO:0036477	0
GO:0042641	0
GO:0042995	0
GO:0043209	0
GO:0043226	0
GO:0044297	0
GO:0071944	0
GO:0097427	0
GO:0098793	0
GO:0098794	0
GO:0099080	0
GO:0000791	0
GO:0000792	0
GO:0030261	0
GO:0070192	0
GO:0000820	0
GO:0006521	0
GO:0045763	0
GO:0045764	0
GO:2000282	0
GO:0001558	0
GO:0001817	0
GO:0001818	0
GO:0001819	0
GO:0001932	0
GO:0001933	0
GO:0001934	0
GO:0001936	0
GO:0001937	0
GO:0001938	0
GO:0001956	0
GO:0002028	0
GO:0002052	0
GO:0002053	0
GO:0002085	0
GO:0002225	0
GO:0002577	0
GO:0002578	0
GO:0002579	0
GO:0002580	0
GO:0002581	0
GO:0002582	0
GO:0002604	0
GO:0002605	0
GO:0002606	0
GO:0002607	0
GO:0002608	0
GO:0002609	0
GO:0002613	0
GO:0002614	0
GO:0002615	0
GO:0002616	0
GO:0002617	0
GO:0002618	0
GO:0002625	0
GO:0002626	0
GO:0002627	0
GO:0002682	0
GO:0002683	0
GO:0002684	0
GO:0002685	0
GO:0002686	0
GO:0002687	0
GO:0002688	0
GO:0002689	0
GO:0002690	0
GO:0002694	0
GO:0002695	0
GO:0002696	0
GO:0002697	0
GO:0002698	0
GO:0002699	0
GO:0002700	0
GO:0002701	0
GO:0002702	0
GO:0002703	0
GO:0002704	0
GO:0002705	0
GO:0002706	0
GO:0002707	0
GO:0002708	0
GO:0002709	0
GO:0002710	0
GO:0002711	0
GO:0002718	0
GO:0002719	0
GO:0002720	0
GO:0002724	0
GO:0002725	0
GO:0002726	0
GO:0002730	0
GO:0002731	0
GO:0002732	0
GO:0002733	0
GO:0002734	0
GO:0002735	0
GO:0002759	0
GO:0002760	0
GO:0002761	0
GO:0002762	0
GO:0002763	0
GO:0002784	0
GO:0002785	0
GO:0002791	0
GO:0002792	0
GO:0002793	0
GO:0002794	0
GO:0002795	0
GO:0002796	0
GO:0002819	0
GO:0002820	0
GO:0002821	0
GO:0002822	0
GO:0002823	0
GO:0002824	0
GO:0002831	0
GO:0002832	0
GO:0002833	0
GO:0002886	0
GO:0002887	0
GO:0002888	0
GO:0002920	0
GO:0002921	0
GO:0002922	0
GO:0003156	0
GO:0003352	0
GO:0003353	0
GO:0003354	0
GO:0005979	0
GO:0005981	0
GO:0006109	0
GO:0006111	0
GO:0006417	0
GO:0006446	0
GO:0006448	0
GO:0006449	0
GO:0006469	0
GO:0006885	0
GO:0006937	0
GO:0006940	0
GO:0006942	0
GO:0007026	0
GO:0007027	0
GO:0007088	0
GO:0007162	0
GO:0007346	0
GO:0007406	0
GO:0008016	0
GO:0008277	0
GO:0008284	0
GO:0008285	0
GO:0008348	0
GO:0009786	0
GO:0009889	0
GO:0009890	0
GO:0009891	0
GO:0009892	0
GO:0009893	0
GO:0009894	0
GO:0009895	0
GO:0009896	0
GO:0009966	0
GO:0009967	0
GO:0009968	0
GO:0010453	0
GO:0010454	0
GO:0010455	0
GO:0010464	0
GO:0010468	0
GO:0010469	0
GO:0010470	0
GO:0010482	0
GO:0010549	0
GO:0010556	0
GO:0010557	0
GO:0010558	0
GO:0010559	0
GO:0010560	0
GO:0010561	0
GO:0010562	0
GO:0010563	0
GO:0010564	0
GO:0010565	0
GO:0010566	0
GO:0010567	0
GO:0010594	0
GO:0010595	0
GO:0010596	0
GO:0010604	0
GO:0010605	0
GO:0010611	0
GO:0010612	0
GO:0010613	0
GO:0010614	0
GO:0010615	0
GO:0010616	0
GO:0010624	0
GO:0010625	0
GO:0010626	0
GO:0010628	0
GO:0010629	0
GO:0010632	0
GO:0010633	0
GO:0010634	0
GO:0010638	0
GO:0010639	0
GO:0010646	0
GO:0010647	0
GO:0010648	0
GO:0010656	0
GO:0010660	0
GO:0010661	0
GO:0010662	0
GO:0010663	0
GO:0010664	0
GO:0010665	0
GO:0010666	0
GO:0010667	0
GO:0010675	0
GO:0010676	0
GO:0010677	0
GO:0010700	0
GO:0010701	0
GO:0010710	0
GO:0010711	0
GO:0010712	0
GO:0010713	0
GO:0010714	0
GO:0010715	0
GO:0010716	0
GO:0010717	0
GO:0010718	0
GO:0010719	0
GO:0010720	0
GO:0010721	0
GO:0010758	0
GO:0010759	0
GO:0010760	0
GO:0010762	0
GO:0010763	0
GO:0010764	0
GO:0010765	0
GO:0010766	0
GO:0010769	0
GO:0010770	0
GO:0010771	0
GO:0010819	0
GO:0010820	0
GO:0010827	0
GO:0010828	0
GO:0010829	0
GO:0010830	0
GO:0010831	0
GO:0010832	0
GO:0010837	0
GO:0010838	0
GO:0010839	0
GO:0010893	0
GO:0010894	0
GO:0010906	0
GO:0010907	0
GO:0010935	0
GO:0010936	0
GO:0010937	0
GO:0010941	0
GO:0010942	0
GO:0010948	0
GO:0010959	0
GO:0010962	0
GO:0010966	0
GO:0010968	0
GO:0010975	0
GO:0010976	0
GO:0010977	0
GO:0014013	0
GO:0014014	0
GO:0014015	0
GO:0014038	0
GO:0014039	0
GO:0014040	0
GO:0014041	0
GO:0014042	0
GO:0014043	0
GO:0014048	0
GO:0014049	0
GO:0014050	0
GO:0014056	0
GO:0014057	0
GO:0014058	0
GO:0014059	0
GO:0014061	0
GO:0014062	0
GO:0014063	0
GO:0014064	0
GO:0014733	0
GO:0014741	0
GO:0014742	0
GO:0014743	0
GO:0014744	0
GO:0014745	0
GO:0014807	0
GO:0014819	0
GO:0014857	0
GO:0014858	0
GO:0014859	0
GO:0014910	0
GO:0014911	0
GO:0014912	0
GO:0016202	0
GO:0016525	0
GO:0017148	0
GO:0017157	0
GO:0019216	0
GO:0019218	0
GO:0019219	0
GO:0019220	0
GO:0019222	0
GO:0021822	0
GO:0022407	0
GO:0022408	0
GO:0022409	0
GO:0022603	0
GO:0022604	0
GO:0022898	0
GO:0023051	0
GO:0023056	0
GO:0023057	0
GO:0030155	0
GO:0030278	0
GO:0030279	0
GO:0030307	0
GO:0030308	0
GO:0030334	0
GO:0030335	0
GO:0030336	0
GO:0030852	0
GO:0030853	0
GO:0030854	0
GO:0030856	0
GO:0030857	0
GO:0030858	0
GO:0030885	0
GO:0030886	0
GO:0030887	0
GO:0031110	0
GO:0031111	0
GO:0031112	0
GO:0031113	0
GO:0031114	0
GO:0031115	0
GO:0031116	0
GO:0031117	0
GO:0031272	0
GO:0031273	0
GO:0031274	0
GO:0031323	0
GO:0031324	0
GO:0031325	0
GO:0031326	0
GO:0031327	0
GO:0031328	0
GO:0031329	0
GO:0031330	0
GO:0031331	0
GO:0031333	0
GO:0031334	0
GO:0031338	0
GO:0031339	0
GO:0031340	0
GO:0031344	0
GO:0031345	0
GO:0031346	0
GO:0031347	0
GO:0031348	0
GO:0031349	0
GO:0031399	0
GO:0031400	0
GO:0031401	0
GO:0031413	0
GO:0031641	0
GO:0031642	0
GO:0031643	0
GO:0031644	0
GO:0031645	0
GO:0031646	0
GO:0032024	0
GO:0032057	0
GO:0032058	0
GO:0032091	0
GO:0032092	0
GO:0032101	0
GO:0032102	0
GO:0032103	0
GO:0032222	0
GO:0032223	0
GO:0032224	0
GO:0032231	0
GO:0032232	0
GO:0032233	0
GO:0032239	0
GO:0032240	0
GO:0032241	0
GO:0032271	0
GO:0032272	0
GO:0032273	0
GO:0032330	0
GO:0032331	0
GO:0032332	0
GO:0032368	0
GO:0032369	0
GO:0032370	0
GO:0032377	0
GO:0032378	0
GO:0032379	0
GO:0032386	0
GO:0032387	0
GO:0032388	0
GO:0032409	0
GO:0032410	0
GO:0032411	0
GO:0032412	0
GO:0032413	0
GO:0032414	0
GO:0032530	0
GO:0032534	0
GO:0032871	0
GO:0032878	0
GO:0032879	0
GO:0032880	0
GO:0032881	0
GO:0032885	0
GO:0032886	0
GO:0032890	0
GO:0032891	0
GO:0032892	0
GO:0032944	0
GO:0032945	0
GO:0032946	0
GO:0032956	0
GO:0032965	0
GO:0032966	0
GO:0032967	0
GO:0032970	0
GO:0033029	0
GO:0033030	0
GO:0033031	0
GO:0033032	0
GO:0033033	0
GO:0033034	0
GO:0033043	0
GO:0033044	0
GO:0033045	0
GO:0033046	0
GO:0033047	0
GO:0033048	0
GO:0033157	0
GO:0033238	0
GO:0033239	0
GO:0033240	0
GO:0033241	0
GO:0033242	0
GO:0033243	0
GO:0033341	0
GO:0033342	0
GO:0033343	0
GO:0033602	0
GO:0033603	0
GO:0033604	0
GO:0033605	0
GO:0033673	0
GO:0033674	0
GO:0034103	0
GO:0034104	0
GO:0034105	0
GO:0034242	0
GO:0034248	0
GO:0034249	0
GO:0034250	0
GO:0034350	0
GO:0034351	0
GO:0034352	0
GO:0034391	0
GO:0034392	0
GO:0034393	0
GO:0034756	0
GO:0034757	0
GO:0034758	0
GO:0034759	0
GO:0034760	0
GO:0034761	0
GO:0034762	0
GO:0034763	0
GO:0034764	0
GO:0034765	0
GO:0034766	0
GO:0034767	0
GO:0035561	0
GO:0035562	0
GO:0035563	0
GO:0035774	0
GO:0040008	0
GO:0040012	0
GO:0040013	0
GO:0040014	0
GO:0040015	0
GO:0040017	0
GO:0040018	0
GO:0040019	0
GO:0040020	0
GO:0042053	0
GO:0042069	0
GO:0042102	0
GO:0042103	0
GO:0042127	0
GO:0042129	0
GO:0042130	0
GO:0042176	0
GO:0042177	0
GO:0042325	0
GO:0042326	0
GO:0042327	0
GO:0042478	0
GO:0042479	0
GO:0042480	0
GO:0042762	0
GO:0042981	0
GO:0042996	0
GO:0042997	0
GO:0042998	0
GO:0043030	0
GO:0043031	0
GO:0043032	0
GO:0043065	0
GO:0043066	0
GO:0043067	0
GO:0043068	0
GO:0043069	0
GO:0043085	0
GO:0043086	0
GO:0043134	0
GO:0043242	0
GO:0043243	0
GO:0043244	0
GO:0043254	0
GO:0043255	0
GO:0043269	0
GO:0043270	0
GO:0043271	0
GO:0043393	0
GO:0043455	0
GO:0043467	0
GO:0043470	0
GO:0043471	0
GO:0043502	0
GO:0043523	0
GO:0043524	0
GO:0043525	0
GO:0043535	0
GO:0043536	0
GO:0043537	0
GO:0043549	0
GO:0043576	0
GO:0044057	0
GO:0044058	0
GO:0044060	0
GO:0044062	0
GO:0044065	0
GO:0044070	0
GO:0044087	0
GO:0044088	0
GO:0044089	0
GO:0044090	0
GO:0044092	0
GO:0044093	0
GO:0045124	0
GO:0045223	0
GO:0045224	0
GO:0045225	0
GO:0045580	0
GO:0045581	0
GO:0045582	0
GO:0045595	0
GO:0045596	0
GO:0045597	0
GO:0045598	0
GO:0045599	0
GO:0045600	0
GO:0045601	0
GO:0045602	0
GO:0045603	0
GO:0045604	0
GO:0045605	0
GO:0045606	0
GO:0045616	0
GO:0045617	0
GO:0045618	0
GO:0045619	0
GO:0045620	0
GO:0045621	0
GO:0045634	0
GO:0045635	0
GO:0045636	0
GO:0045637	0
GO:0045638	0
GO:0045639	0
GO:0045646	0
GO:0045647	0
GO:0045648	0
GO:0045649	0
GO:0045650	0
GO:0045651	0
GO:0045652	0
GO:0045653	0
GO:0045654	0
GO:0045655	0
GO:0045656	0
GO:0045657	0
GO:0045658	0
GO:0045659	0
GO:0045660	0
GO:0045661	0
GO:0045662	0
GO:0045663	0
GO:0045664	0
GO:0045665	0
GO:0045666	0
GO:0045670	0
GO:0045671	0
GO:0045672	0
GO:0045682	0
GO:0045683	0
GO:0045684	0
GO:0045685	0
GO:0045686	0
GO:0045687	0
GO:0045719	0
GO:0045721	0
GO:0045722	0
GO:0045724	0
GO:0045725	0
GO:0045727	0
GO:0045732	0
GO:0045734	0
GO:0045744	0
GO:0045745	0
GO:0045753	0
GO:0045754	0
GO:0045759	0
GO:0045760	0
GO:0045765	0
GO:0045766	0
GO:0045769	0
GO:0045770	0
GO:0045778	0
GO:0045779	0
GO:0045780	0
GO:0045785	0
GO:0045786	0
GO:0045787	0
GO:0045818	0
GO:0045819	0
GO:0045822	0
GO:0045823	0
GO:0045833	0
GO:0045834	0
GO:0045835	0
GO:0045836	0
GO:0045839	0
GO:0045840	0
GO:0045843	0
GO:0045844	0
GO:0045851	0
GO:0045852	0
GO:0045859	0
GO:0045860	0
GO:0045900	0
GO:0045901	0
GO:0045904	0
GO:0045905	0
GO:0045912	0
GO:0045913	0
GO:0045914	0
GO:0045915	0
GO:0045920	0
GO:0045921	0
GO:0045926	0
GO:0045927	0
GO:0045930	0
GO:0045931	0
GO:0045932	0
GO:0045933	0
GO:0045934	0
GO:0045935	0
GO:0045936	0
GO:0045937	0
GO:0045939	0
GO:0045940	0
GO:0045947	0
GO:0045948	0
GO:0045963	0
GO:0045964	0
GO:0045986	0
GO:0045987	0
GO:0045988	0
GO:0045989	0
GO:0045992	0
GO:0045995	0
GO:0046013	0
GO:0046014	0
GO:0046532	0
GO:0046533	0
GO:0046534	0
GO:0046620	0
GO:0046621	0
GO:0046622	0
GO:0046626	0
GO:0046627	0
GO:0046628	0
GO:0046668	0
GO:0046669	0
GO:0046670	0
GO:0046671	0
GO:0046672	0
GO:0046673	0
GO:0046676	0
GO:0046850	0
GO:0046851	0
GO:0046852	0
GO:0046883	0
GO:0046887	0
GO:0046888	0
GO:0046889	0
GO:0046890	0
GO:0046928	0
GO:0046929	0
GO:0048070	0
GO:0048086	0
GO:0048087	0
GO:0048145	0
GO:0048146	0
GO:0048147	0
GO:0048209	0
GO:0048518	0
GO:0048519	0
GO:0048520	0
GO:0048521	0
GO:0048522	0
GO:0048523	0
GO:0048580	0
GO:0048581	0
GO:0048582	0
GO:0048583	0
GO:0048584	0
GO:0048585	0
GO:0048631	0
GO:0048632	0
GO:0048633	0
GO:0048634	0
GO:0048635	0
GO:0048636	0
GO:0048638	0
GO:0048639	0
GO:0048640	0
GO:0048641	0
GO:0048642	0
GO:0048643	0
GO:0048660	0
GO:0048661	0
GO:0048662	0
GO:0048713	0
GO:0048714	0
GO:0048715	0
GO:0048742	0
GO:0048743	0
GO:0048744	0
GO:0048814	0
GO:0050433	0
GO:0050670	0
GO:0050671	0
GO:0050672	0
GO:0050678	0
GO:0050679	0
GO:0050680	0
GO:0050708	0
GO:0050709	0
GO:0050714	0
GO:0050727	0
GO:0050728	0
GO:0050729	0
GO:0050730	0
GO:0050731	0
GO:0050732	0
GO:0050764	0
GO:0050765	0
GO:0050766	0
GO:0050767	0
GO:0050768	0
GO:0050769	0
GO:0050770	0
GO:0050771	0
GO:0050772	0
GO:0050773	0
GO:0050774	0
GO:0050775	0
GO:0050776	0
GO:0050777	0
GO:0050778	0
GO:0050789	0
GO:0050790	0
GO:0050793	0
GO:0050794	0
GO:0050795	0
GO:0050796	0
GO:0050804	0
GO:0050805	0
GO:0050806	0
GO:0050807	0
GO:0050810	0
GO:0050863	0
GO:0050865	0
GO:0050866	0
GO:0050867	0
GO:0050868	0
GO:0050870	0
GO:0050920	0
GO:0050921	0
GO:0050922	0
GO:0050932	0
GO:0050941	0
GO:0050942	0
GO:0050994	0
GO:0050995	0
GO:0050996	0
GO:0051046	0
GO:0051047	0
GO:0051048	0
GO:0051049	0
GO:0051050	0
GO:0051051	0
GO:0051055	0
GO:0051093	0
GO:0051094	0
GO:0051098	0
GO:0051099	0
GO:0051100	0
GO:0051128	0
GO:0051129	0
GO:0051130	0
GO:0051147	0
GO:0051148	0
GO:0051149	0
GO:0051150	0
GO:0051151	0
GO:0051152	0
GO:0051153	0
GO:0051154	0
GO:0051155	0
GO:0051171	0
GO:0051172	0
GO:0051173	0
GO:0051174	0
GO:0051175	0
GO:0051176	0
GO:0051222	0
GO:0051223	0
GO:0051224	0
GO:0051239	0
GO:0051240	0
GO:0051241	0
GO:0051246	0
GO:0051247	0
GO:0051248	0
GO:0051249	0
GO:0051250	0
GO:0051251	0
GO:0051252	0
GO:0051253	0
GO:0051254	0
GO:0051302	0
GO:0051338	0
GO:0051347	0
GO:0051348	0
GO:0051445	0
GO:0051446	0
GO:0051447	0
GO:0051493	0
GO:0051494	0
GO:0051495	0
GO:0051547	0
GO:0051548	0
GO:0051549	0
GO:0051588	0
GO:0051589	0
GO:0051590	0
GO:0051621	0
GO:0051622	0
GO:0051623	0
GO:0051631	0
GO:0051632	0
GO:0051633	0
GO:0051726	0
GO:0051781	0
GO:0051782	0
GO:0051783	0
GO:0051784	0
GO:0051785	0
GO:0051890	0
GO:0051891	0
GO:0051892	0
GO:0051931	0
GO:0051952	0
GO:0051953	0
GO:0051954	0
GO:0051955	0
GO:0051956	0
GO:0051957	0
GO:0051960	0
GO:0051961	0
GO:0051962	0
GO:0051963	0
GO:0051964	0
GO:0051965	0
GO:0051966	0
GO:0051967	0
GO:0051968	0
GO:0051969	0
GO:0051970	0
GO:0051971	0
GO:0051983	0
GO:0051984	0
GO:0051985	0
GO:0055018	0
GO:0055019	0
GO:0055020	0
GO:0055021	0
GO:0055022	0
GO:0055023	0
GO:0055024	0
GO:0055025	0
GO:0055026	0
GO:0055117	0
GO:0055118	0
GO:0060043	0
GO:0060044	0
GO:0060045	0
GO:0060142	0
GO:0060143	0
GO:0060251	0
GO:0060252	0
GO:0060253	0
GO:0060255	0
GO:0060281	0
GO:0060282	0
GO:0060283	0
GO:0060284	0
GO:0060295	0
GO:0060297	0
GO:0060298	0
GO:0060299	0
GO:0060341	0
GO:0060378	0
GO:0060408	0
GO:0060409	0
GO:0060410	0
GO:0060420	0
GO:0060421	0
GO:0060450	0
GO:0060451	0
GO:0060452	0
GO:0060453	0
GO:0060454	0
GO:0060455	0
GO:0060456	0
GO:0060457	0
GO:0060467	0
GO:0060491	0
GO:0060501	0
GO:0060548	0
GO:0060623	0
GO:0060627	0
GO:0060632	0
GO:0060688	0
GO:0060723	0
GO:0060800	0
GO:0060806	0
GO:0060907	0
GO:0060998	0
GO:0060999	0
GO:0061000	0
GO:0061001	0
GO:0061002	0
GO:0061003	0
GO:0061035	0
GO:0061036	0
GO:0061037	0
GO:0061046	0
GO:0061047	0
GO:0061048	0
GO:0061050	0
GO:0061051	0
GO:0061052	0
GO:0061074	0
GO:0061075	0
GO:0061076	0
GO:0061081	0
GO:0061097	0
GO:0061098	0
GO:0061099	0
GO:0061105	0
GO:0061106	0
GO:0061117	0
GO:0061178	0
GO:0061179	0
GO:0061181	0
GO:0061182	0
GO:0061183	0
GO:0061184	0
GO:0061185	0
GO:0061189	0
GO:0061190	0
GO:0061344	0
GO:0061469	0
GO:0061853	0
GO:0061854	0
GO:0061855	0
GO:0062012	0
GO:0062013	0
GO:0062014	0
GO:0062033	0
GO:0065008	0
GO:0065009	0
GO:0070092	0
GO:0070093	0
GO:0070094	0
GO:0070201	0
GO:0070202	0
GO:0070228	0
GO:0070229	0
GO:0070230	0
GO:0070232	0
GO:0070233	0
GO:0070234	0
GO:0070255	0
GO:0070256	0
GO:0070257	0
GO:0070344	0
GO:0070345	0
GO:0070346	0
GO:0070366	0
GO:0070367	0
GO:0070368	0
GO:0070445	0
GO:0070446	0
GO:0070447	0
GO:0070507	0
GO:0070663	0
GO:0070664	0
GO:0070665	0
GO:0070857	0
GO:0070858	0
GO:0070859	0
GO:0070873	0
GO:0070874	0
GO:0070875	0
GO:0071622	0
GO:0071623	0
GO:0071624	0
GO:0071671	0
GO:0071672	0
GO:0071673	0
GO:0071675	0
GO:0071676	0
GO:0071677	0
GO:0072091	0
GO:0072201	0
GO:0080090	0
GO:0080134	0
GO:0080154	0
GO:0090022	0
GO:0090023	0
GO:0090024	0
GO:0090025	0
GO:0090026	0
GO:0090027	0
GO:0090063	0
GO:0090068	0
GO:0090069	0
GO:0090070	0
GO:0090071	0
GO:0090087	0
GO:0090091	0
GO:0090170	0
GO:0090257	0
GO:0090273	0
GO:0090274	0
GO:0090275	0
GO:0090276	0
GO:0090277	0
GO:0090278	0
GO:0090289	0
GO:0090290	0
GO:0090291	0
GO:0090299	0
GO:0090300	0
GO:0090301	0
GO:0090316	0
GO:0090317	0
GO:0090727	0
GO:0090728	0
GO:0098801	0
GO:0099145	0
GO:0099174	0
GO:0099175	0
GO:0099177	0
GO:0099547	0
GO:0099574	0
GO:0099577	0
GO:0099578	0
GO:0099601	0
GO:0106214	0
GO:0106215	0
GO:0106216	0
GO:0110011	0
GO:0110020	0
GO:0110022	0
GO:0110023	0
GO:0110024	0
GO:0110041	0
GO:0110042	0
GO:0110043	0
GO:0110053	0
GO:0110057	0
GO:0110058	0
GO:0110059	0
GO:0110079	0
GO:0110080	0
GO:0110081	0
GO:0110110	0
GO:0110111	0
GO:0110112	0
GO:0110113	0
GO:0110114	0
GO:0110116	0
GO:0110117	0
GO:0110118	0
GO:0110123	0
GO:0110124	0
GO:0110125	0
GO:0120006	0
GO:0120007	0
GO:0120008	0
GO:0120032	0
GO:0120033	0
